-1.86750750543515,-0.0306041562921937,1.46599694287148,-1.85516248896228,-0.0266506831357367,1.69963762986389,-1.93860076933407,0.191389892790656,1.46599694287148,-1.79641424153623,-0.252598205375043,1.46599694287148,-1.91183269905356,0.199962327467978,1.12876624471789,-1.879801620077,-0.279302889275041,1.13912087314795,-1.74521398825327,0.253321721678593,0.9184143009172,-1.89610896349678,-0.284525291740434,0.86605722294332,-1.96260407780907,0.118624312975322,0.948392959380601,-1.82710885220256,-0.197349552776012,0.948392959380601,-2.0675051944673,0.0736408443767906,0.522419669987122,-1.67503536758094,-0.132137731986407,0.539611754205582,-2.27882486165672,-0.0169767955119967,0.143996254221212,-1.54229308471362,-0.0752154750717009,0.121029405071139,-2.06152283860994,0.0762061851989647,0.0422538201752598,-1.31493265947737,0.0222807277807888,0.192138388088309
-1.86708388905136,-0.0305344534632123,1.46595023115081,-1.85477580910764,-0.026592710960303,1.69959306505363,-1.93817875961493,0.191459081081265,1.46595023115081,-1.7959890184878,-0.25252798800769,1.46595023115081,-1.91150871965606,0.200000334513224,1.12585773051917,-1.87913747878648,-0.279156822197048,1.14260666861818,-1.74469961797133,0.253422032210119,0.918406979300929,-1.89562024571092,-0.284435535306541,0.865995177283116,-1.96209858544396,0.118720024023574,0.948341253801133,-1.82660345456327,-0.197253882347505,0.948341729054165,-2.06699836953447,0.0737365233820398,0.522367639632606,-1.67469996885797,-0.13211562899255,0.539485594233557,-2.2789810575913,-0.0171659249581834,0.144383612390776,-1.54213176148805,-0.0752686954881733,0.120837846663033,-2.06185916383866,0.0759395823274012,0.0421867055571505,-1.31474002253852,0.0222409613134502,0.191828155071589
-1.86413120746166,-0.0300554136942752,1.4656352094533,-1.8520859752612,-0.026197166876325,1.69929313530373,-1.93523749466569,0.191934464273297,1.4656352094533,-1.79302492025763,-0.252045291661848,1.4656352094533,-1.90820048424882,0.200594775479563,1.12557684580692,-1.87579379145687,-0.278557253292398,1.142187982319,-1.74113807054975,0.254107071077204,0.918351034346154,-1.89217034536408,-0.283802879607433,0.865566335073721,-1.95856061100807,0.119385317675145,0.94797783478211,-1.82307144812654,-0.196591146349382,0.948008235741005,-2.06337683664714,0.0743996465531357,0.521983881495819,-1.6723629115062,-0.13200745084427,0.53862225251166,-2.27996507158929,-0.0185083971508898,0.147111273934628,-1.54101834067144,-0.0757278647506134,0.119512419769264,-2.06420053257258,0.0740002261865928,0.0415528620902577,-1.31331355369092,0.0219175492976106,0.189302555902562
-1.8637111222851,-0.0299882135665397,1.46559193139211,-1.85170403745288,-0.0261420871481559,1.69925202046469,-1.93481906456829,0.192001134250536,1.46559193139211,-1.79260318000191,-0.251977561383615,1.46559193139211,-1.90773065444518,0.200678132144889,1.12553866334963,-1.87531512123255,-0.278471967538658,1.14212959621977,-1.74063482228878,0.254202505749202,0.91834235648955,-1.89167332296111,-0.283711849883509,0.865505883278405,-1.95805520948669,0.119479713995597,0.947925729325396,-1.82256765710935,-0.1964974397209,0.947964200337238,-2.0628489578801,0.0744934327541777,0.521926310549117,-1.67203052273716,-0.131998613762425,0.538501781274164,-2.2800899635087,-0.0187027246830364,0.147503205342716,-1.54086147349555,-0.0758057938740399,0.119325341676176,-2.0645332970305,0.0737127060691424,0.041439678644357,-1.31309933079222,0.0218645953137749,0.188893016835582
-1.86329144904347,-0.0299213133057549,1.4655490885901,-1.85132265709875,-0.0260873541712064,1.69921134223142,-1.93440105240008,0.192067502427078,1.4655490885901,-1.79218184568686,-0.251910129038588,1.4655490885901,-1.90726150440609,0.2007611047906,1.12550096993825,-1.87483618659596,-0.278386766513973,1.14207157330988,-1.74013295164221,0.254297338394849,0.918333503320437,-1.89117524211316,-0.283620650722122,0.86544564155462,-1.95754980276057,0.119573954768255,0.947873582727177,-1.82206405040449,-0.196403969545149,0.947921070626891,-2.06231845506361,0.0745869835459926,0.52186806408352,-1.67169848921995,-0.131991422114494,0.538382034950009,-2.28021092113138,-0.0188976607517508,0.147895692762559,-1.54070513768263,-0.0758867944047495,0.119138844662353,-2.06486566531437,0.0734225640157882,0.0413210386651893,-1.31288268364433,0.0218098694680965,0.188471746693643
-1.86161674317337,-0.0296566527390586,1.46538209572562,-1.84980255161932,-0.0258718232961596,1.69905301805874,-1.93273305051048,0.192330015398319,1.46538209572562,-1.79050043583627,-0.251643320876436,1.46538209572562,-1.90539160743995,0.201089201185279,1.12535510602655,-1.87291770853555,-0.278046762778368,1.14184315706673,-1.73813918987222,0.254670681687795,0.918296309743074,-1.88917224402213,-0.283254113971955,0.865206823577117,-1.95552804977177,0.119949401373719,0.947664626707203,-1.82005139299908,-0.196032412691142,0.947757631944969,-2.06017023950843,0.074958844986673,0.521628405285713,-1.67037381782552,-0.131979044319543,0.537910356133096,-2.28065532306998,-0.019683293368813,0.149471135338793,-1.54008500140848,-0.0762414173323344,0.118398757658771,-2.06619140497424,0.0722357529786658,0.0407932776419005,-1.31199317204403,0.0215726558393796,0.186672357730339
-1.86036471412557,-0.029461162942794,1.46526148350214,-1.84866793594416,-0.0257136526506573,1.69893891404858,-1.9314861117611,0.192523874387132,1.46526148350214,-1.78924331649004,-0.25144620027272,1.46526148350214,-1.90399609008973,0.201331354322788,1.12525088918553,-1.87147583967835,-0.277792534469815,1.14167576424793,-1.73665822654595,0.254944439581722,0.918266479628808,-1.88765866091391,-0.282977320245483,0.865030033939895,-1.95401149868687,0.120229448531815,0.947507581981051,-1.81854365442957,-0.195756127711793,0.947644615832862,-2.05853161567767,0.0752353050079663,0.521441774631079,-1.66938382700076,-0.131986870797672,0.537564345941676,-2.28094711171868,-0.0202784143583833,0.150658392406872,-1.53962522288757,-0.0765393927528256,0.117850012332422,-2.06718211428234,0.0713180656226876,0.0403435215774518,-1.31130387917087,0.0213746664383563,0.185206979426453
-1.85994809746111,-0.029396556509087,1.46522216832258,-1.84829072860814,-0.0256615735682536,1.69890176874559,-1.93107120366372,0.192587933408772,1.46522216832258,-1.7888249912585,-0.251381046426946,1.46522216832258,-1.90353220748375,0.201411337921163,1.12521714182949,-1.87099461779535,-0.277707926638132,1.1416207245165,-1.73616728855278,0.255034511811028,0.918256163130002,-1.88715195028067,-0.282884683242749,0.864971559549186,-1.95350591678556,0.120322515039194,0.947455183180252,-1.81804138936214,-0.19566447554906,0.947608770052191,-2.05798018713498,0.0753269997060139,0.521378276466384,-1.66905447621947,-0.131992718626781,0.537450499280225,-2.28103644724177,-0.0204778546946933,0.15105520845628,-1.53947295113751,-0.0766447848580654,0.117668324116764,-2.06751172838707,0.0710069139369975,0.0401836992827458,-1.31107026831288,0.0213046788102905,0.184697251048283
-1.85870033248116,-0.0292043663409046,1.46510690605941,-1.84716198729055,-0.0255072223969075,1.69879301543889,-1.92982859960877,0.192778469967272,1.46510690605941,-1.78757206535355,-0.251187202649082,1.46510690605941,-1.90214436192821,0.201649119093648,1.12511888623471,-1.86954908818027,-0.277454474817144,1.14145790823932,-1.73470255258804,0.255301220945992,0.918224101980317,-1.8856252068386,-0.282605622902834,0.86479753655741,-1.95198892418172,0.120600894090281,0.94729786737887,-1.81653548562514,-0.195390818400878,0.947506721643159,-2.05631026776542,0.0756007252792568,0.52118398344657,-1.66806830382977,-0.132019922539919,0.537113464525648,-2.28128062308416,-0.0210792213117287,0.152248803293055,-1.53901903365431,-0.0769790757811821,0.11712699920175,-2.06849886874434,0.0700576906225873,0.0396755013820991,-1.31035890612328,0.0210822953778855,0.183106341149754
-1.85828508334584,-0.0291408361090085,1.46506938358551,-1.84678667339581,-0.0254563893824276,1.69875766189861,-1.9294150824804,0.19284144521794,1.46506938358551,-1.78715508421127,-0.251123117435957,1.46506938358551,-1.90168299807648,0.201727664099281,1.12508713252908,-1.86906660763842,-0.27737010686077,1.14140441068159,-1.73421698293209,0.255388962834858,0.918213046163817,-1.88511407360169,-0.282512212047078,0.86474000364273,-1.9514831652071,0.120693420075475,0.94724539685894,-1.81603380249391,-0.195300025482035,0.947474537170975,-2.05574842359291,0.0756915190132962,0.521117968975531,-1.6677401927056,-0.132032196480224,0.537002629351025,-2.28135406061166,-0.0212806542401626,0.152647706729246,-1.53886867875527,-0.0770965223706983,0.116947817924847,-2.06882738746608,0.0697360279037112,0.0394967598786733,-1.31011851986317,0.0210039197366075,0.18255595816052
